LATITUDE,LONGITUDE,DATE,EVAP,PRCP,TMAX,TMIN
28.7158,-97.1744,20061011,15,86,294,167
28.7158,-97.1744,20061012,38,0,306,178
28.7158,-97.1744,20061013,25,183,322,156
28.7158,-97.1744,20061014,18,3,222,150
28.7158,-97.1744,20061015,18,10,272,150
28.7158,-97.1744,20061016,20,91,289,228
28.7158,-97.1744,20061017,20,0,311,200
28.7158,-97.1744,20061018,33,5,339,200
28.7158,-97.1744,20061019,28,0,322,156
28.7158,-97.1744,20061020,36,0,222,167
28.7158,-97.1744,20061021,36,0,233,117
28.7158,-97.1744,20061022,25,0,311,144
28.7158,-97.1744,20061023,18,38,200,100
28.7158,-97.1744,20061024,36,0,222,106
28.7158,-97.1744,20061025,23,0,256,128
28.7158,-97.1744,20061026,13,13,261,211
28.7158,-97.1744,20061027,25,0,322,183
28.7158,-97.1744,20061028,48,0,244,106
28.7158,-97.1744,20061029,36,0,256,78
28.7158,-97.1744,20061030,33,0,261,139
28.7158,-97.1744,20061031,28,0,278,139
28.7158,-97.1744,20061101,28,0,294,150
28.7158,-97.1744,20061102,30,0,244,133
28.7158,-97.1744,20061103,36,0,206,72
28.7158,-97.1744,20061104,30,0,206,78
28.7158,-97.1744,20061105,28,0,261,78
28.7158,-97.1744,20061106,25,13,283,78
28.7158,-97.1744,20061107,23,10,289,139
28.7158,-97.1744,20061108,28,0,250,117
28.7158,-97.1744,20061109,30,0,289,139
28.7158,-97.1744,20061110,20,0,294,233
28.7158,-97.1744,20061111,25,0,311,139
28.7158,-97.1744,20061112,48,0,200,61
28.7158,-97.1744,20061113,25,0,228,61
28.7158,-97.1744,20061114,18,0,256,167
28.7158,-97.1744,20061115,20,0,278,189
28.7158,-97.1744,20061116,66,0,217,61
28.7158,-97.1744,20061117,43,0,200,17
28.7158,-97.1744,20061118,30,0,239,33
28.7158,-97.1744,20061119,28,0,244,83
28.7158,-97.1744,20061120,30,0,228,72
28.7158,-97.1744,20061121,33,0,200,6
28.7158,-97.1744,20061122,30,0,211,6
28.7158,-97.1744,20061123,30,0,244,33
28.7158,-97.1744,20061124,28,0,256,11
28.7158,-97.1744,20061125,28,0,256,111
28.7158,-97.1744,20061126,23,0,256,122
28.7158,-97.1744,20061127,25,0,278,139
28.7158,-97.1744,20061128,13,56,250,183
28.7158,-97.1744,20061129,20,0,278,-9999
28.7158,-97.1744,20061130,13,5,261,211
28.7158,-97.1744,20061201,15,20,222,-22
28.7158,-97.1744,20061202,23,0,139,11
28.7158,-97.1744,20061203,15,0,150,33
28.7158,-97.1744,20061204,30,0,117,6
28.7158,-97.1744,20061205,25,0,128,17
28.7158,-97.1744,20061206,23,0,183,11
28.7158,-97.1744,20061207,10,10,217,139
28.7158,-97.1744,20061208,15,3,161,39
28.7158,-97.1744,20061209,18,5,61,33
28.7158,-97.1744,20061210,10,0,128,33
28.7158,-97.1744,20061211,8,3,161,33
28.7158,-97.1744,20061212,13,3,239,133
28.7158,-97.1744,20061213,28,0,250,39
28.7158,-97.1744,20061214,28,0,250,44
28.7158,-97.1744,20061215,18,0,272,139
28.7158,-97.1744,20061216,23,0,-9999,-9999
28.7158,-97.1744,20061217,23,0,-9999,-9999
28.7158,-97.1744,20061218,23,0,272,133
28.7158,-97.1744,20061219,3,0,272,183
28.7158,-97.1744,20061220,15,0,206,183
28.7158,-97.1744,20061221,13,0,244,150
28.7158,-97.1744,20061222,10,18,200,78
28.7158,-97.1744,20061223,28,0,200,50
28.7158,-97.1744,20061224,10,122,144,61
28.7158,-97.1744,20061225,5,127,94,61
28.7158,-97.1744,20061226,25,0,133,-6
28.7158,-97.1744,20061227,23,0,167,6
28.7158,-97.1744,20061228,25,0,206,33
28.7158,-97.1744,20061229,18,0,233,139
28.7158,-97.1744,20061230,13,53,250,117
28.7158,-97.1744,20061231,5,30,133,50
28.7158,-97.1744,20070101,30,3,200,22
28.7158,-97.1744,20070102,25,0,200,22
28.7158,-97.1744,20070103,18,0,156,28
28.7158,-97.1744,20070104,8,295,150,89
28.7158,-97.1744,20070105,8,25,150,94
28.7158,-97.1744,20070106,23,3,267,128
28.7158,-97.1744,20070107,8,0,178,94
28.7158,-97.1744,20070108,36,0,200,33
28.7158,-97.1744,20070109,25,0,189,28
28.7158,-97.1744,20070110,20,0,200,22
28.7158,-97.1744,20070111,23,0,211,28
28.7158,-97.1744,20070112,13,0,233,144
28.7158,-97.1744,20070113,10,5,239,183
28.7158,-97.1744,20070114,5,140,239,67
28.7158,-97.1744,20070115,3,38,122,28
28.7158,-97.1744,20070116,8,10,33,6
28.7158,-97.1744,20070117,8,23,28,-6
28.7158,-97.1744,20070118,3,5,28,0
28.7158,-97.1744,20070119,3,20,67,28
28.7158,-97.1744,20070120,5,25,72,56
28.7158,-97.1744,20070121,3,10,161,56
28.7158,-97.1744,20070122,18,5,161,56
28.7158,-97.1744,20070123,15,0,100,67
28.7158,-97.1744,20070124,8,274,67,44
28.7158,-97.1744,20070125,3,198,72,44
28.7158,-97.1744,20070126,25,0,178,17
28.7158,-97.1744,20070127,18,0,172,22
28.7158,-97.1744,20070128,23,-9999,211,50
28.7158,-97.1744,20070129,33,0,133,6
28.7158,-97.1744,20070130,10,8,139,28
28.7158,-97.1744,20070131,5,0,111,78
28.7158,-97.1744,20070201,3,38,89,72
28.7158,-97.1744,20070202,13,10,172,67
28.7158,-97.1744,20070203,18,0,122,22
28.7158,-97.1744,20070204,18,0,128,33
28.7158,-97.1744,20070205,23,0,200,44
28.7158,-97.1744,20070206,28,0,200,44
28.7158,-97.1744,20070207,30,0,233,50
28.7158,-97.1744,20070208,18,3,244,94
28.7158,-97.1744,20070209,13,81,233,100
28.7158,-97.1744,20070210,10,3,122,78
28.7158,-97.1744,20070211,8,0,122,67
28.7158,-97.1744,20070212,5,10,161,72
28.7158,-97.1744,20070213,15,3,211,89
28.7158,-97.1744,20070214,41,3,178,28
28.7158,-97.1744,20070215,23,0,89,6
28.7158,-97.1744,20070216,30,0,100,-28
28.7158,-97.1744,20070217,3,0,133,-17
28.7158,-97.1744,20070218,46,0,200,-17
28.7158,-97.1744,20070219,33,0,178,44
28.7158,-97.1744,20070220,28,0,228,67
28.7158,-97.1744,20070221,10,20,233,161
28.7158,-97.1744,20070222,36,3,289,117
28.7158,-97.1744,20070223,3,0,261,144
28.7158,-97.1744,20070224,3,3,233,167
28.7158,-97.1744,20070225,43,0,283,83
28.7158,-97.1744,20070226,38,0,283,61
28.7158,-97.1744,20070227,30,0,278,83
28.7158,-97.1744,20070228,36,0,278,183
28.7158,-97.1744,20070301,20,0,267,200
28.7158,-97.1744,20070302,61,0,250,50
28.7158,-97.1744,20070303,41,0,256,50
28.7158,-97.1744,20070304,51,0,256,33
28.7158,-97.1744,20070305,46,0,256,0
28.7158,-97.1744,20070306,38,0,211,17
28.7158,-97.1744,20070307,38,0,222,39
28.7158,-97.1744,20070308,33,0,244,83
28.7158,-97.1744,20070309,33,0,250,100
28.7158,-97.1744,20070310,28,0,267,150
28.7158,-97.1744,20070311,28,3,278,150
28.7158,-97.1744,20070312,10,389,278,150
28.7158,-97.1744,20070313,13,0,206,156
28.7158,-97.1744,20070314,13,254,211,150
28.7158,-97.1744,20070315,8,13,233,161
28.7158,-97.1744,20070316,20,3,244,139
28.7158,-97.1744,20070317,43,3,228,122
28.7158,-97.1744,20070318,20,0,217,106
28.7158,-97.1744,20070319,18,0,239,156
28.7158,-97.1744,20070320,20,0,244,189
28.7158,-97.1744,20070321,25,0,250,206
28.7158,-97.1744,20070322,33,0,267,206
28.7158,-97.1744,20070323,23,0,267,206
28.7158,-97.1744,20070324,15,0,256,178
28.7158,-97.1744,20070325,36,0,272,200
28.7158,-97.1744,20070326,18,0,250,206
28.7158,-97.1744,20070327,8,86,228,189
28.7158,-97.1744,20070328,30,0,272,200
28.7158,-97.1744,20070329,38,3,278,211
28.7158,-97.1744,20070330,20,5,261,222
28.7158,-97.1744,20070331,20,3,256,183
28.7158,-97.1744,20070401,28,1041,233,172
28.7158,-97.1744,20070402,30,0,256,167
28.7158,-97.1744,20070403,36,0,289,206
28.7158,-97.1744,20070404,28,0,289,200
28.7158,-97.1744,20070405,13,0,211,133
28.7158,-97.1744,20070406,48,0,228,117
28.7158,-97.1744,20070407,43,0,228,111
28.7158,-97.1744,20070408,8,140,100,28
28.7158,-97.1744,20070409,13,0,106,33
28.7158,-97.1744,20070410,10,3,161,100
28.7158,-97.1744,20070411,41,0,256,156
28.7158,-97.1744,20070412,51,0,278,106
28.7158,-97.1744,20070413,43,0,261,106
28.7158,-97.1744,20070414,23,3,272,167
28.7158,-97.1744,20070415,58,0,200,72
28.7158,-97.1744,20070416,46,0,222,56
28.7158,-97.1744,20070417,38,0,222,94
28.7158,-97.1744,20070418,8,43,206,161
28.7158,-97.1744,20070419,53,3,261,117
28.7158,-97.1744,20070420,41,0,261,122
28.7158,-97.1744,20070421,28,0,244,167
28.7158,-97.1744,20070422,33,0,256,172
28.7158,-97.1744,20070423,10,5,233,200
28.7158,-97.1744,20070424,13,0,250,200
28.7158,-97.1744,20070425,-9999,20,244,183
28.7158,-97.1744,20070426,-9999,142,289,133
28.7158,-97.1744,20070427,-9999,0,272,133
28.7158,-97.1744,20070428,-9999,3,261,161
28.7158,-97.1744,20070429,-9999,0,289,200
28.7158,-97.1744,20070430,-9999,0,283,211
28.7158,-97.1744,20070501,10,28,244,222
28.7158,-97.1744,20070502,33,0,272,222
28.7158,-97.1744,20070503,0,20,278,206
28.7158,-97.1744,20070504,30,0,306,200
28.7158,-97.1744,20070505,5,0,289,239
28.7158,-97.1744,20070506,3,0,294,239
28.7158,-97.1744,20070507,23,0,283,233
28.7158,-97.1744,20070508,46,0,300,211
28.7158,-97.1744,20070509,36,0,289,200
28.7158,-97.1744,20070510,33,0,267,172
28.7158,-97.1744,20070511,43,112,278,178
28.7158,-97.1744,20070512,46,0,278,172
28.7158,-97.1744,20070513,48,0,300,178
28.7158,-97.1744,20070514,48,0,322,183
28.7158,-97.1744,20070515,53,0,317,161
28.7158,-97.1744,20070516,46,0,311,183
28.7158,-97.1744,20070517,46,0,294,178
28.7158,-97.1744,20070518,43,0,267,150
28.7158,-97.1744,20070519,41,0,272,144
28.7158,-97.1744,20070520,46,0,278,144
28.7158,-97.1744,20070521,28,0,256,172
28.7158,-97.1744,20070522,28,102,272,178
28.7158,-97.1744,20070523,38,0,289,194
28.7158,-97.1744,20070524,38,3,300,217
28.7158,-97.1744,20070525,38,0,300,222
28.7158,-97.1744,20070526,8,328,244,183
28.7158,-97.1744,20070527,23,18,261,206
28.7158,-97.1744,20070528,15,373,250,183
28.7158,-97.1744,20070529,38,38,300,189
28.7158,-97.1744,20070530,43,0,306,211
28.7158,-97.1744,20070531,48,0,311,211
28.7158,-97.1744,20070601,48,0,311,206
28.7158,-97.1744,20070602,53,0,311,217
28.7158,-97.1744,20070603,43,0,311,206
28.7158,-97.1744,20070604,51,28,283,211
28.7158,-97.1744,20070605,51,0,278,217
28.7158,-97.1744,20070606,20,18,278,178
28.7158,-97.1744,20070607,48,0,311,194
28.7158,-97.1744,20070608,43,0,311,256
28.7158,-97.1744,20070609,43,0,322,239
28.7158,-97.1744,20070610,46,0,317,233
28.7158,-97.1744,20070611,48,0,328,211
28.7158,-97.1744,20070612,51,0,322,211
28.7158,-97.1744,20070613,48,0,328,200
28.7158,-97.1744,20070614,53,0,339,206
28.7158,-97.1744,20070615,48,0,328,228
28.7158,-97.1744,20070616,53,0,339,233
28.7158,-97.1744,20070617,28,3,311,222
28.7158,-97.1744,20070618,46,30,322,233
28.7158,-97.1744,20070619,56,0,322,256
28.7158,-97.1744,20070620,46,0,328,256
28.7158,-97.1744,20070621,33,0,317,244
28.7158,-97.1744,20070622,20,51,294,222
28.7158,-97.1744,20070623,15,23,289,211
28.7158,-97.1744,20070624,13,28,250,217
28.7158,-97.1744,20070625,30,173,306,222
28.7158,-97.1744,20070626,46,18,317,239
28.7158,-97.1744,20070627,46,0,317,244
28.7158,-97.1744,20070628,46,0,322,239
28.7158,-97.1744,20070629,28,79,311,222
28.7158,-97.1744,20070630,48,5,328,228
28.7158,-97.1744,20070701,38,150,311,228
28.7158,-97.1744,20070702,10,660,300,217
28.7158,-97.1744,20070703,20,89,289,211
28.7158,-97.1744,20070704,25,25,278,228
28.7158,-97.1744,20070705,10,442,256,206
28.7158,-97.1744,20070706,28,114,300,222
28.7158,-97.1744,20070707,25,53,294,233
28.7158,-97.1744,20070708,23,33,311,228
28.7158,-97.1744,20070709,48,0,317,233
28.7158,-97.1744,20070710,43,0,322,233
28.7158,-97.1744,20070711,56,0,328,239
28.7158,-97.1744,20070712,53,0,333,228
28.7158,-97.1744,20070713,51,0,339,228
28.7158,-97.1744,20070714,51,0,333,228
28.7158,-97.1744,20070715,46,0,322,233
28.7158,-97.1744,20070716,46,107,317,228
28.7158,-97.1744,20070717,46,3,300,233
28.7158,-97.1744,20070718,43,33,306,228
28.7158,-97.1744,20070719,15,58,278,217
28.7158,-97.1744,20070720,18,236,283,228
28.7158,-97.1744,20070721,5,236,261,228
28.7158,-97.1744,20070722,30,3,317,239
28.7158,-97.1744,20070723,48,0,333,233
28.7158,-97.1744,20070724,48,3,328,233
28.7158,-97.1744,20070725,25,94,322,211
28.7158,-97.1744,20070726,23,160,306,211
28.7158,-97.1744,20070727,23,99,278,222
28.7158,-97.1744,20070728,38,56,317,233
28.7158,-97.1744,20070729,46,0,328,244
28.7158,-97.1744,20070730,33,76,311,239
28.7158,-97.1744,20070731,28,10,333,233
28.7158,-97.1744,20070801,36,0,328,228
28.7158,-97.1744,20070802,51,0,333,233
28.7158,-97.1744,20070803,46,0,339,233
28.7158,-97.1744,20070804,41,165,328,239
28.7158,-97.1744,20070805,38,3,328,233
28.7158,-97.1744,20070806,48,3,333,233
28.7158,-97.1744,20070807,48,0,333,244
28.7158,-97.1744,20070808,48,0,333,233
28.7158,-97.1744,20070809,51,0,333,228
28.7158,-97.1744,20070810,46,0,333,228
28.7158,-97.1744,20070811,48,0,339,228
28.7158,-97.1744,20070812,43,86,339,244
28.7158,-97.1744,20070813,46,0,361,244
28.7158,-97.1744,20070814,48,0,356,244
28.7158,-97.1744,20070815,38,0,344,250
28.7158,-97.1744,20070816,30,305,344,239
28.7158,-97.1744,20070817,28,170,311,244
28.7158,-97.1744,20070818,30,43,322,250
28.7158,-97.1744,20070819,48,5,333,250
28.7158,-97.1744,20070820,41,0,328,239
28.7158,-97.1744,20070821,43,64,322,233
28.7158,-97.1744,20070822,43,33,328,239
28.7158,-97.1744,20070823,33,23,328,250
28.7158,-97.1744,20070824,46,5,333,244
28.7158,-97.1744,20070825,43,0,333,239
28.7158,-97.1744,20070826,33,3,333,239
28.7158,-97.1744,20070827,46,127,328,233
28.7158,-97.1744,20070828,38,0,328,228
28.7158,-97.1744,20070829,30,104,328,228
28.7158,-97.1744,20070830,18,264,311,233
28.7158,-97.1744,20070831,38,3,317,233
28.7158,-97.1744,20070901,28,94,317,228
28.7158,-97.1744,20070902,33,0,311,228
28.7158,-97.1744,20070903,18,13,278,233
28.7158,-97.1744,20070904,20,43,289,217
28.7158,-97.1744,20070905,18,58,289,233
28.7158,-97.1744,20070906,38,0,322,239
28.7158,-97.1744,20070907,41,15,328,233
28.7158,-97.1744,20070908,46,0,339,239
28.7158,-97.1744,20070909,36,20,322,239
28.7158,-97.1744,20070910,28,157,311,233
28.7158,-97.1744,20070911,41,3,328,228
28.7158,-97.1744,20070912,43,0,322,222
28.7158,-97.1744,20070913,30,0,300,217
28.7158,-97.1744,20070914,43,0,322,217
28.7158,-97.1744,20070915,46,0,333,222
28.7158,-97.1744,20070916,33,3,322,217
28.7158,-97.1744,20070917,38,3,311,211
28.7158,-97.1744,20070918,38,0,317,211
28.7158,-97.1744,20070919,18,3,283,217
28.7158,-97.1744,20070920,46,3,328,217
28.7158,-97.1744,20070921,48,0,317,206
28.7158,-97.1744,20070922,43,0,311,189
28.7158,-97.1744,20070923,43,0,317,183
28.7158,-97.1744,20070924,38,0,317,183
28.7158,-97.1744,20070925,43,0,317,183
28.7158,-97.1744,20070926,43,0,322,217
28.7158,-97.1744,20070927,43,0,350,222
28.7158,-97.1744,20070928,43,0,333,222
28.7158,-97.1744,20070929,43,0,322,222
28.7158,-97.1744,20070930,23,86,322,222
28.7158,-97.1744,20071001,41,0,317,228
28.7158,-97.1744,20071002,33,84,317,217
28.7158,-97.1744,20071003,43,0,317,183
28.7158,-97.1744,20071004,43,0,311,183
28.7158,-97.1744,20071005,43,0,311,189
28.7158,-97.1744,20071006,36,0,322,206
28.7158,-97.1744,20071007,33,43,322,206
28.7158,-97.1744,20071008,30,30,317,211
28.7158,-97.1744,20071009,15,257,317,211
28.7158,-97.1744,20071010,41,0,328,222
28.7158,-97.1744,20071011,38,0,311,206
28.7158,-97.1744,20071012,41,0,306,167
28.7158,-97.1744,20071013,41,0,300,167
28.7158,-97.1744,20071014,38,0,300,167
28.7158,-97.1744,20071015,25,142,306,167
28.7158,-97.1744,20071016,28,13,311,206
28.7158,-97.1744,20071017,25,0,289,217
28.7158,-97.1744,20071018,36,0,317,222
28.7158,-97.1744,20071019,30,3,333,167
28.7158,-97.1744,20071020,43,0,306,144
28.7158,-97.1744,20071021,41,0,306,144
28.7158,-97.1744,20071022,33,5,306,144
28.7158,-97.1744,20071023,28,3,244,94
28.7158,-97.1744,20071024,51,0,228,83
28.7158,-97.1744,20071025,53,0,278,94
28.7158,-97.1744,20071026,46,0,222,61
28.7158,-97.1744,20071027,36,0,244,56
28.7158,-97.1744,20071028,36,0,239,106
28.7158,-97.1744,20071029,36,0,233,111
28.7158,-97.1744,20071030,36,0,239,106
28.7158,-97.1744,20071031,30,0,250,106
28.7158,-97.1744,20071101,30,3,272,117
28.7158,-97.1744,20071102,30,0,272,122
28.7158,-97.1744,20071103,30,0,283,122
28.7158,-97.1744,20071104,25,0,272,144
28.7158,-97.1744,20071105,25,5,283,133
28.7158,-97.1744,20071106,30,0,294,133
28.7158,-97.1744,20071107,28,0,228,150
28.7158,-97.1744,20071108,23,0,222,122
28.7158,-97.1744,20071109,25,0,283,128
28.7158,-97.1744,20071110,25,0,289,206
28.7158,-97.1744,20071111,20,0,278,150
28.7158,-97.1744,20071112,33,0,278,156
28.7158,-97.1744,20071113,25,3,289,167
28.7158,-97.1744,20071114,20,3,300,167
28.7158,-97.1744,20071115,36,0,306,144
28.7158,-97.1744,20071116,53,0,200,161
28.7158,-97.1744,20071117,30,0,239,39
28.7158,-97.1744,20071118,8,10,244,161
28.7158,-97.1744,20071119,13,10,239,172
28.7158,-97.1744,20071120,20,0,283,183
28.7158,-97.1744,20071121,23,0,283,211
28.7158,-97.1744,20071122,25,48,294,72
28.7158,-97.1744,20071123,23,0,111,67
28.7158,-97.1744,20071124,15,0,106,67
28.7158,-97.1744,20071125,3,124,89,56
28.7158,-97.1744,20071126,3,5,94,22
28.7158,-97.1744,20071127,28,0,67,39
28.7158,-97.1744,20071128,23,0,156,39
28.7158,-97.1744,20071129,25,0,239,56
28.7158,-97.1744,20071130,20,0,222,106
28.7158,-97.1744,20071201,15,0,239,122
28.7158,-97.1744,20071202,18,0,256,194
28.7158,-97.1744,20071203,15,0,261,78
28.7158,-97.1744,20071204,36,0,172,-11
28.7158,-97.1744,20071205,25,0,217,-11
28.7158,-97.1744,20071206,25,0,261,33
28.7158,-97.1744,20071207,23,0,256,117
28.7158,-97.1744,20071208,23,3,272,206
28.7158,-97.1744,20071209,36,0,272,211
28.7158,-97.1744,20071210,18,10,283,89
28.7158,-97.1744,20071211,8,0,228,89
28.7158,-97.1744,20071212,13,0,261,156
28.7158,-97.1744,20071213,5,20,156,72
28.7158,-97.1744,20071214,10,3,139,78
28.7158,-97.1744,20071215,13,8,228,133
28.7158,-97.1744,20071216,43,0,194,-6
28.7158,-97.1744,20071217,25,0,128,-17
28.7158,-97.1744,20071218,20,18,161,-6
28.7158,-97.1744,20071219,20,0,250,-6
28.7158,-97.1744,20071220,10,0,239,161
28.7158,-97.1744,20071221,36,0,267,33
28.7158,-97.1744,20071222,5,0,267,33
28.7158,-97.1744,20071223,5,0,244,11
28.7158,-97.1744,20071224,5,0,244,11
28.7158,-97.1744,20071225,23,0,189,22
28.7158,-97.1744,20071226,23,0,200,39
28.7158,-97.1744,20071227,41,0,200,-6
28.7158,-97.1744,20071228,10,10,211,-6
28.7158,-97.1744,20071229,30,0,183,39
28.7158,-97.1744,20071230,18,0,156,44
28.7158,-97.1744,20071231,28,0,228,28
28.7158,-97.1744,20080101,3,0,261,33
28.7158,-97.1744,20080102,38,0,150,6
28.7158,-97.1744,20080103,23,0,117,-22
28.7158,-97.1744,20080104,20,0,139,-11
28.7158,-97.1744,20080105,18,0,222,44
28.7158,-97.1744,20080106,23,0,256,44
28.7158,-97.1744,20080107,20,0,256,44
28.7158,-97.1744,20080108,13,0,244,211
28.7158,-97.1744,20080109,23,13,261,67
28.7158,-97.1744,20080110,28,0,222,67
28.7158,-97.1744,20080111,25,0,244,17
28.7158,-97.1744,20080112,28,0,206,11
28.7158,-97.1744,20080113,33,0,217,61
28.7158,-97.1744,20080114,30,0,194,28
28.7158,-97.1744,20080115,10,0,150,39
28.7158,-97.1744,20080116,5,175,111,83
28.7158,-97.1744,20080117,10,0,161,78
28.7158,-97.1744,20080118,18,0,89,61
28.7158,-97.1744,20080119,5,297,61,28
28.7158,-97.1744,20080120,28,0,122,-22
28.7158,-97.1744,20080121,20,13,144,-6
28.7158,-97.1744,20080122,3,38,172,106
28.7158,-97.1744,20080123,8,58,222,39
28.7158,-97.1744,20080124,3,13,67,39
28.7158,-97.1744,20080125,5,36,83,44
28.7158,-97.1744,20080126,3,13,72,50
28.7158,-97.1744,20080127,23,0,200,44
28.7158,-97.1744,20080128,23,0,222,44
28.7158,-97.1744,20080129,13,0,239,111
28.7158,-97.1744,20080130,30,0,267,17
28.7158,-97.1744,20080131,20,0,189,22
28.7158,-97.1744,20080201,53,0,206,-22
28.7158,-97.1744,20080202,28,0,178,-17
28.7158,-97.1744,20080203,15,0,222,72
28.7158,-97.1744,20080204,18,0,261,194
28.7158,-97.1744,20080205,15,3,239,206
28.7158,-97.1744,20080206,33,0,289,61
28.7158,-97.1744,20080207,36,0,183,17
28.7158,-97.1744,20080208,36,0,239,28
28.7158,-97.1744,20080209,33,0,261,72
28.7158,-97.1744,20080210,25,0,272,144
28.7158,-97.1744,20080211,15,0,239,150
28.7158,-97.1744,20080212,8,94,217,156
28.7158,-97.1744,20080213,20,0,233,44
28.7158,-97.1744,20080214,33,0,200,56
28.7158,-97.1744,20080215,25,0,233,61
28.7158,-97.1744,20080216,8,0,239,172
28.7158,-97.1744,20080217,8,196,233,72
28.7158,-97.1744,20080218,38,0,256,78
28.7158,-97.1744,20080219,36,0,194,61
28.7158,-97.1744,20080220,15,0,200,89
28.7158,-97.1744,20080221,8,48,228,206
28.7158,-97.1744,20080222,13,5,267,111
28.7158,-97.1744,20080223,30,0,228,61
28.7158,-97.1744,20080224,28,0,239,61
28.7158,-97.1744,20080225,38,0,283,122
28.7158,-97.1744,20080226,36,0,306,122
28.7158,-97.1744,20080227,66,0,194,22
28.7158,-97.1744,20080228,36,0,189,28
28.7158,-97.1744,20080229,38,0,228,61
28.7158,-97.1744,20080301,38,0,244,144
28.7158,-97.1744,20080302,18,13,256,144
28.7158,-97.1744,20080303,13,13,261,144
28.7158,-97.1744,20080304,33,8,239,44
28.7158,-97.1744,20080305,46,0,211,22
28.7158,-97.1744,20080306,41,0,239,22
28.7158,-97.1744,20080307,8,381,239,22
28.7158,-97.1744,20080308,30,0,156,17
28.7158,-97.1744,20080309,53,0,183,17
28.7158,-97.1744,20080310,23,0,217,17
28.7158,-97.1744,20080311,8,173,228,100
28.7158,-97.1744,20080312,36,3,211,72
28.7158,-97.1744,20080313,41,0,244,72
28.7158,-97.1744,20080314,25,0,256,122
28.7158,-97.1744,20080315,43,0,350,156
28.7158,-97.1744,20080316,53,0,317,128
28.7158,-97.1744,20080317,20,0,317,133
28.7158,-97.1744,20080318,23,0,272,217
28.7158,-97.1744,20080319,13,107,256,117
28.7158,-97.1744,20080320,61,0,217,44
28.7158,-97.1744,20080321,43,0,228,44
28.7158,-97.1744,20080322,38,0,244,72
28.7158,-97.1744,20080323,36,0,250,100
28.7158,-97.1744,20080324,33,0,222,94
28.7158,-97.1744,20080325,43,0,211,72
28.7158,-97.1744,20080326,28,0,233,72
28.7158,-97.1744,20080327,23,0,244,178
28.7158,-97.1744,20080328,38,0,261,167
28.7158,-97.1744,20080329,15,0,272,161
28.7158,-97.1744,20080330,20,15,272,161
28.7158,-97.1744,20080331,25,0,289,217
28.7158,-97.1744,20080401,28,0,278,222
28.7158,-97.1744,20080402,33,0,317,172
28.7158,-97.1744,20080403,20,0,272,172
28.7158,-97.1744,20080404,28,0,283,222
28.7158,-97.1744,20080405,20,0,278,106
28.7158,-97.1744,20080406,48,0,278,106
28.7158,-97.1744,20080407,43,0,300,106
28.7158,-97.1744,20080408,38,0,294,194
28.7158,-97.1744,20080409,36,0,294,222
28.7158,-97.1744,20080410,13,0,272,228
28.7158,-97.1744,20080411,41,0,300,228
28.7158,-97.1744,20080412,43,0,300,133
28.7158,-97.1744,20080413,58,0,244,72
28.7158,-97.1744,20080414,58,0,256,56
28.7158,-97.1744,20080415,51,0,239,61
28.7158,-97.1744,20080416,51,0,239,89
28.7158,-97.1744,20080417,33,0,256,111
28.7158,-97.1744,20080418,41,51,272,139
28.7158,-97.1744,20080419,53,5,244,94
28.7158,-97.1744,20080420,53,0,278,83
28.7158,-97.1744,20080421,28,0,289,150
28.7158,-97.1744,20080422,18,0,278,228
28.7158,-97.1744,20080423,30,0,300,222
28.7158,-97.1744,20080424,46,0,317,217
28.7158,-97.1744,20080425,28,0,289,222
28.7158,-97.1744,20080426,23,0,289,178
28.7158,-97.1744,20080427,38,-9999,272,172
28.7158,-97.1744,20080428,25,91,244,122
28.7158,-97.1744,20080429,53,0,239,78
28.7158,-97.1744,20080430,53,0,261,100
28.7158,-97.1744,20080501,53,0,272,122
28.7158,-97.1744,20080502,30,0,272,222
28.7158,-97.1744,20080503,30,0,306,228
28.7158,-97.1744,20080504,53,0,306,144
28.7158,-97.1744,20080505,30,0,306,144
28.7158,-97.1744,20080506,20,0,278,222
28.7158,-97.1744,20080507,23,0,283,211
28.7158,-97.1744,20080508,43,0,300,222
28.7158,-97.1744,20080509,53,0,328,217
28.7158,-97.1744,20080510,43,0,300,222
28.7158,-97.1744,20080511,41,0,311,222
28.7158,-97.1744,20080512,48,0,283,172
28.7158,-97.1744,20080513,28,0,272,178
28.7158,-97.1744,20080514,30,0,306,244
28.7158,-97.1744,20080515,23,3,289,228
28.7158,-97.1744,20080516,48,36,311,172
28.7158,-97.1744,20080517,53,36,272,167
28.7158,-97.1744,20080518,33,0,256,144
28.7158,-97.1744,20080519,61,0,328,161
28.7158,-97.1744,20080520,61,0,350,178
28.7158,-97.1744,20080521,56,0,339,211
28.7158,-97.1744,20080522,51,0,322,233
28.7158,-97.1744,20080523,36,0,306,256
28.7158,-97.1744,20080524,51,0,333,256
28.7158,-97.1744,20080525,51,0,333,256
28.7158,-97.1744,20080526,48,0,333,256
28.7158,-97.1744,20080527,51,0,333,250
28.7158,-97.1744,20080528,43,0,328,206
28.7158,-97.1744,20080529,46,0,339,206
28.7158,-97.1744,20080530,38,0,317,183
28.7158,-97.1744,20080531,56,0,328,194
28.7158,-97.1744,20080601,51,0,333,194
28.7158,-97.1744,20080602,53,0,333,194
28.7158,-97.1744,20080603,58,0,344,211
28.7158,-97.1744,20080604,61,0,333,217
28.7158,-97.1744,20080605,56,25,333,250
